stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_desc,stop_name,location_type,stop_code
-36.89273,merged_30,174.76565,8630-20180725154052_v68.11,11563-20180725154052_v68.11,,80 St Andrews Rd,0,8630
-36.88924,merged_30,175.01074,2366-20180725154052_v68.11,31940-20180725154052_v68.11,,136 Beachlands Rd,0,2366
-36.92729,merged_29,174.67057,1648-20180702170310_v67.28,51643-20180702170310_v67.28,,10 Stottholm Rd,0,1648
-37.05566,merged_29,174.93489,2529-20180702170310_v67.28,51613-20180702170310_v67.28,,25 Great South Rd Papakura,0,2529
-36.76991,merged_29,174.73687,41327-20180702170310_v67.28,,,Wairau Rd and Target,1,41327
-36.9837,merged_30,174.89004,6156-20180725154052_v68.11,31833-20180725154052_v68.11,,46 Te Irirangi Dr,0,6156
-36.90646,merged_29,174.70061,8453-20180702170310_v67.28,11206-20180702170310_v67.28,,11 Wolverton St,0,8453
-36.89496,merged_29,174.71748,11311-20180702170310_v67.28,,,Owairaka Ave/Richardson Rd,1,11311
-36.84868,merged_30,174.8317,7245-20180725154052_v68.11,31012-20180725154052_v68.11,,Stop C Mission Bay,0,7245
-36.92419,merged_30,174.64515,21343-20180725154052_v68.11,,,Withers Rd/Kowhai Reserve,1,21343
-36.90114,merged_30,174.82884,7289-20180725154052_v68.11,31484-20180725154052_v68.11,,115 Panorama Rd,0,7289
-36.7617,merged_29,174.71959,4318-20180702170310_v67.28,41429-20180702170310_v67.28,,40 Goldfinch Rise,0,4318
-36.87718,merged_30,174.80369,31441-20180725154052_v68.11,,,Orakei Rd/Rangitoto Ave,1,31441
-37.06701,merged_30,174.95219,2590-20180725154052_v68.11,51024-20180725154052_v68.11,,46 Settlement Rd,0,2590
-36.80934,merged_29,174.64097,1672-20180702170310_v67.28,21887-20180702170310_v67.28,,156 Wiseley Rd,0,1672
-36.90578,merged_30,174.70474,11332-20180725154052_v68.11,,,Tiverton Rd/Pinewood St,1,11332
-36.88348,merged_29,174.79594,1516-20180702170310_v67.28,31403-20180702170310_v67.28,,Clonbern Rd Hail and Ride,0,1516
-36.88736,merged_29,174.86401,1838-20180702170310_v67.28,11917-20180702170310_v67.28,,56 Erima Ave,0,1838
-36.88478,merged_30,174.71409,0120-20180725154052_v68.11,,,Mt Albert Train Station,0,120
-36.87813,merged_30,174.61163,5731-20180725154052_v68.11,21558-20180725154052_v68.11,,Opp 46 Summerland Dr,0,5731
-36.89148,merged_30,174.69613,8142-20180725154052_v68.11,11798-20180725154052_v68.11,,1784 Great North Rd,0,8142
-36.85696,merged_30,174.63193,1577-20180725154052_v68.11,21909-20180725154052_v68.11,,187 Universal Dr,0,1577
-37.216,merged_29,174.89716,2913-20180702170310_v67.28,51703-20180702170310_v67.28,,275 Wellington St,0,2913
-36.91178,merged_29,174.87176,6060-20180702170310_v67.28,31561-20180702170310_v67.28,,Pakuranga Plaza outside Farmers,0,6060
-37.03234,merged_30,174.90543,51610-20180725154052_v68.11,,,Great South Rd/Mahia Rd,1,51610
-36.87471,merged_30,174.73498,8216-20180725154052_v68.11,11714-20180725154052_v68.11,,626 New North Rd,0,8216
-36.85674,merged_29,174.76548,7154-20180702170310_v67.28,11803-20180702170310_v67.28,,86 Symonds St,0,7154
-36.91219,merged_29,174.77735,11916-20180702170310_v67.28,,,Mt Smart Rd/Mt Albert Rd,1,11916
-36.91227,merged_30,174.86773,6059-20180725154052_v68.11,31871-20180725154052_v68.11,,99 Pakuranga Rd,0,6059
-36.86434,merged_29,174.85401,7741-20180702170310_v67.28,31068-20180702170310_v67.28,,257 St Heliers Bay Rd,0,7741
-36.85228,merged_29,174.8281,31036-20180702170310_v67.28,,,Nihill Crescent/Atkin Ave,1,31036
-36.78793,merged_29,174.74048,3817-20180702170310_v67.28,41258-20180702170310_v67.28,,177 Coronation Rd,0,3817
-37.02293,merged_29,174.90028,51724-20180702170310_v67.28,,,Alfriston Rd/Great South Rd,1,51724
-36.92115,merged_29,174.88772,6100-20180702170310_v67.28,31851-20180702170310_v67.28,,156 Gossamer Dr,0,6100
-36.85982,merged_30,174.83031,31916-20180725154052_v68.11,,,Kepa Rd/Eastridge Shopping Centre,1,31916
-36.86983,merged_29,174.77502,8600-20180702170310_v67.28,11522-20180702170310_v67.28,,Gillies Ave near Morrow St,0,8600
-36.6048,merged_30,174.70227,41721-20180725154052_v68.11,,,Bay St and Bay Vista,1,41721
-37.0293,merged_30,174.91287,2351-20180725154052_v68.11,51796-20180725154052_v68.11,,5 Hyperion Dr,0,2351
-37.22136,merged_30,174.74739,51529-20180725154052_v68.11,,,Glenbrook Waiuku Rd/Morley Rd,1,51529
-36.87808,merged_30,174.77664,1866-20180725154052_v68.11,11885-20180725154052_v68.11,,52 Manukau Rd,0,1866
-36.90646,merged_30,174.70061,11206-20180725154052_v68.11,,,Wolverton St/Blockhouse Bay Rd,1,11206
-36.67867,merged_29,174.64484,41661-20180702170310_v67.28,,,SH 17 and Greens,1,41661
-36.79906,merged_29,174.74495,41151-20180702170310_v67.28,,,Northcote Intermediate Bus Bay,1,41151
-36.87363,merged_30,174.76225,11413-20180725154052_v68.11,,,Mt Eden Rd/Tahaki Reserve,1,11413
-36.87296,merged_29,174.74153,8212-20180702170310_v67.28,11231-20180702170310_v67.28,,526 New North Rd,0,8212
-36.88929,merged_29,175.01065,2365-20180702170310_v67.28,31940-20180702170310_v67.28,,Opp 136 Beachlands Rd,0,2365
-36.95665,merged_29,174.93279,1958-20180702170310_v67.28,31968-20180702170310_v67.28,,Opp 48 Mission Heights Dr,0,1958
-36.86735,merged_29,174.84976,7834-20180702170310_v67.28,31070-20180702170310_v67.28,,320 St Heliers Bay Rd,0,7834
-36.94138,merged_30,174.77579,6705-20180725154052_v68.11,51429-20180725154052_v68.11,,31 Boyd Ave,0,6705
-36.75014,merged_29,174.73728,3326-20180702170310_v67.28,41638-20180702170310_v67.28,,66 Juniper Rd,0,3326
-36.67791,merged_29,174.44497,4900-20180702170310_v67.28,21011-20180702170310_v67.28,,64 Mill Rd,0,4900
-36.85632,merged_30,174.78094,7189-20180725154052_v68.11,11503-20180725154052_v68.11,,279 Parnell Rd,0,7189
-36.91367,merged_30,174.8385,7810-20180725154052_v68.11,31513-20180725154052_v68.11,,Mt Wellington Hwy near Longford St,0,7810
-36.94588,merged_29,174.7882,6594-20180702170310_v67.28,51444-20180702170310_v67.28,,Opp 75 Coronation Rd,0,6594
-36.81067,merged_29,174.74217,41147-20180702170310_v67.28,,,Onewa Rd and Lake,1,41147
-36.86664,merged_30,174.77028,8615-20180725154052_v68.11,11515-20180725154052_v68.11,,Opp 2 Mountain Rd,0,8615
-37.0133,merged_30,174.87872,2178-20180725154052_v68.11,51567-20180725154052_v68.11,,96 Browns Rd,0,2178
-36.79541,merged_29,174.74525,3935-20180702170310_v67.28,41153-20180702170310_v67.28,,225 Lake Rd,0,3935
-36.84777,merged_29,174.75882,1053-20180702170310_v67.28,11032-20180702170310_v67.28,,Victoria St near Hardinge St,0,1053
-36.89091,merged_30,174.7939,11592-20180725154052_v68.11,,,Green Lane West/Great South Rd,1,11592
-36.84282,merged_29,174.6049,5555-20180702170310_v67.28,21066-20180702170310_v67.28,,263 Don Buck Rd,0,5555
-36.73501,merged_30,174.73485,3149-20180725154052_v68.11,41583-20180725154052_v68.11,,477 East Coast Rd,0,3149
-36.92878,merged_30,174.68754,21417-20180725154052_v68.11,,,Godley Rd/Harrybrook Rd,1,21417
-36.82789,merged_29,174.78479,41005-20180702170310_v67.28,,,Calliope Rd and Summer,1,41005
-36.97358,merged_30,174.88424,6417-20180725154052_v68.11,31798-20180725154052_v68.11,,325 Bairds Rd,0,6417
-36.78128,merged_29,175.04204,61018-20180702170310_v67.28,,,Palm Beach,1,61018
-36.92147,merged_30,174.80128,11647-20180725154052_v68.11,,,Church St/Te Papapa Station,1,11647
-36.86318,merged_30,174.61536,5806-20180725154052_v68.11,21123-20180725154052_v68.11,,6 Larnoch Rd,0,5806
-36.63505,merged_29,174.74152,41755-20180702170310_v67.28,,,Whangaparaoa Rd and Red Hibiscus,1,41755
-36.91333,merged_29,174.90235,1921-20180702170310_v67.28,31948-20180702170310_v67.28,,139 Cascades Rd,0,1921
-36.91521,merged_29,174.63036,5065-20180702170310_v67.28,21333-20180702170310_v67.28,,131 Solar Rd,0,5065
-37.04205,merged_30,174.86529,51151-20180725154052_v68.11,,,Weymouth Rd/Gila Pl,1,51151
-36.5691,merged_30,174.69145,4784-20180725154052_v68.11,41691-20180725154052_v68.11,,532 Hibiscus Coast Hwy,0,4784
-36.95741,merged_30,174.86575,31877-20180725154052_v68.11,,,Bairds Rd/Gilbert Rd,1,31877
-36.89424,merged_29,174.7001,8537-20180702170310_v67.28,11187-20180702170310_v67.28,,11 Rosebank Rd,0,8537
-36.96027,merged_30,174.64961,21385-20180725154052_v68.11,,,South Titirangi Rd/Arama Ave,1,21385
-36.86704,merged_29,174.80022,31431-20180702170310_v67.28,,,Victoria Ave/Baradene College,1,31431
-36.89433,merged_29,174.8368,7478-20180702170310_v67.28,31468-20180702170310_v67.28,,234 Marua Rd,0,7478
-36.85487,merged_29,174.85158,31059-20180702170310_v67.28,,,Long Drive/Melanesia Rd,1,31059
-36.7967,merged_29,174.72361,41251-20180702170310_v67.28,,,Glenfield Rd and Speedy,1,41251
-36.76831,merged_30,174.75763,3278-20180725154052_v68.11,41362-20180725154052_v68.11,,78 East Coast Rd,0,3278
-37.19791,merged_30,174.89062,2895-20180725154052_v68.11,51518-20180725154052_v68.11,,65 Helvetia Rd Hail and Ride,0,2895
-36.75116,merged_30,174.69183,49620-20180725154052_v68.11,,,Oakway Dr and English Oak,1,49620
-36.97396,merged_30,174.8267,51294-20180725154052_v68.11,,,Haddon St/Raglan St,1,51294
-36.9685,merged_29,174.80539,6626-20180702170310_v67.28,51476-20180702170310_v67.28,,Bader Drv near Tioro Lane,0,6626
-36.96443,merged_30,174.8562,6956-20180725154052_v68.11,51329-20180725154052_v68.11,,30 Great South Rd,0,6956
-36.62101,merged_30,174.71752,4659-20180725154052_v68.11,41735-20180725154052_v68.11,,Whangaparaoa Rd near Blue Heron Rise,0,4659
-36.89859,merged_30,174.62428,5501-20180725154052_v68.11,21233-20180725154052_v68.11,,119 Bruce Mclaren Rd,0,5501
-36.96108,merged_29,174.8193,6580-20180702170310_v67.28,51401-20180702170310_v67.28,,72 Wickman Way,0,6580
-36.88143,merged_30,174.67639,8550-20180725154052_v68.11,11157-20180725154052_v68.11,,372 Rosebank Rd,0,8550
-36.78009,merged_30,174.73167,41300-20180725154052_v68.11,,,Glenfield Intermediate School,1,41300
-36.91036,merged_30,174.65024,5287-20180725154052_v68.11,21360-20180725154052_v68.11,,3 Glendale Rd,0,5287
-36.77266,merged_29,174.71398,3755-20180702170310_v67.28,41321-20180702170310_v67.28,,71 Spinella Dr,0,3755
-36.61815,merged_29,174.71486,49543-20180702170310_v67.28,,,Whangaparaoa Rd and Shadon,1,49543
-36.91701,merged_29,174.66647,5203-20180702170310_v67.28,21426-20180702170310_v67.28,,149 Titirangi Rd,0,5203
-36.88286,merged_30,174.80924,31395-20180725154052_v68.11,,,Ladies Mile/Remuera Rd,1,31395
-36.86626,merged_29,174.77132,7175-20180702170310_v67.28,11513-20180702170310_v67.28,,289 Khyber Pass Rd,0,7175
-36.78301,merged_29,175.03379,1192-20180702170310_v67.28,61013-20180702170310_v67.28,,36 Hauraki Rd,0,1192
-36.7884,merged_30,174.73201,41295-20180725154052_v68.11,,,Beatrice Ave and Nea,1,41295
-37.06576,merged_29,174.91782,2720-20180702170310_v67.28,51709-20180702170310_v67.28,,Capriana Dr near Lombardia Way,0,2720
-36.84962,merged_30,174.8183,31006-20180725154052_v68.11,,,Tamaki Drive/Orakei Domain,1,31006
-37.0295,merged_30,174.88185,2316-20180725154052_v68.11,51179-20180725154052_v68.11,,Opp 167 Weymouth Rd,0,2316
-36.79929,merged_29,175.04554,1166-20180702170310_v67.28,61047-20180702170310_v67.28,,Ostend Rd opp Albert Cres,0,1166
-36.91096,merged_29,174.88971,31847-20180702170310_v67.28,,,Gossamer Drive/Larne Ave,1,31847
-36.85358,merged_29,174.8263,7866-20180702170310_v67.28,31034-20180702170310_v67.28,,74 Rukutai St,0,7866
-36.85175,merged_30,174.87615,7363-20180725154052_v68.11,31080-20180725154052_v68.11,,348 Riddell Rd,0,7363
-36.99868,merged_29,174.89427,6841-20180702170310_v67.28,51112-20180702170310_v67.28,,79 Everglade Dr,0,6841
-36.92139,merged_30,174.67017,5174-20180725154052_v68.11,21441-20180725154052_v68.11,,56 Parker Ave,0,5174
-36.83952,merged_30,174.65665,1610-20180725154052_v68.11,21922-20180725154052_v68.11,,14 Beach Rd,0,1610
-37.01931,merged_29,174.92112,2087-20180702170310_v67.28,51095-20180702170310_v67.28,,495 Porchester Rd,0,2087
-36.93108,merged_30,174.6767,5227-20180725154052_v68.11,21415-20180725154052_v68.11,,95 Godley Rd,0,5227
-36.88327,merged_30,174.68025,8548-20180725154052_v68.11,11156-20180725154052_v68.11,,310 Rosebank Rd,0,8548
-36.78684,merged_30,174.71155,49625-20180725154052_v68.11,,,Tamahere Dr near Beaudine,1,49625
-36.88459,merged_29,174.82091,7712-20180702170310_v67.28,31386-20180702170310_v67.28,,30 Grand Dr,0,7712
-36.92993,merged_29,174.7449,8671-20180702170310_v67.28,11476-20180702170310_v67.28,,347 Hillsborough Rd,0,8671
-36.89911,merged_30,174.80404,8464-20180725154052_v68.11,11604-20180725154052_v68.11,,626 Great South Rd,0,8464
-36.92495,merged_30,174.78668,11818-20180725154052_v68.11,,,64 Princes St,1,11818
-36.88916,merged_29,174.83903,1305-20180702170310_v67.28,11719-20180702170310_v67.28,,19 Tephra Boulevard,0,1305
-37.04398,merged_29,174.86432,51152-20180702170310_v67.28,,,Weymouth Rd/Gibbons Rd,1,51152
-36.60447,merged_30,174.70583,4682-20180725154052_v68.11,41723-20180725154052_v68.11,,82 Bay St,0,4682
-36.85216,merged_30,174.82845,7869-20180725154052_v68.11,31036-20180725154052_v68.11,,2 Nihill Cres,0,7869
-36.92168,merged_30,174.70736,11349-20180725154052_v68.11,,,Donovan St/Lewis St,1,11349
-36.62101,merged_29,174.71752,41735-20180702170310_v67.28,,,Whangaparaoa Rd and Blue Heron,1,41735
-36.89729,merged_29,174.83057,31482-20180702170310_v67.28,,,Ferndale Rd/Stanhope Rd School,1,31482
-36.93235,merged_30,174.6696,21811-20180725154052_v68.11,,,Godley Rd/Green Bay High School,1,21811
-36.7753,merged_30,174.71259,3775-20180725154052_v68.11,41312-20180725154052_v68.11,,95 Manuka Rd,0,3775
-36.85487,merged_30,174.85158,31059-20180725154052_v68.11,,,Long Drive/Melanesia Rd,1,31059
-36.90132,merged_29,174.74276,8429-20180702170310_v67.28,11385-20180702170310_v67.28,,925 Dominion Rd,0,8429
-36.90878,merged_29,174.79142,1368-20180702170310_v67.28,11848-20180702170310_v67.28,,100 Namata Rd,0,1368
-36.85708,merged_30,174.70322,8005-20180725154052_v68.11,11132-20180725154052_v68.11,,408 Pt Chevalier Rd,0,8005
-36.95676,merged_29,174.65157,21386-20180702170310_v67.28,,,South Titirangi Rd/Herrings Cove Place,1,21386
-36.91452,merged_30,174.88196,1970-20180725154052_v68.11,32019-20180725154052_v68.11,,52 Reeves Rd,0,1970
-37.19749,merged_30,174.91539,51748-20180725154052_v68.11,,,East St/Cromwell Pl,1,51748
-36.8886,merged_30,174.65825,21802-20180725154052_v68.11,,,Hepburn Rd/Wisteria Lane,1,21802
-36.95918,merged_30,174.93114,2015-20180725154052_v68.11,31770-20180725154052_v68.11,,Mission Heights Rd opp Chard Pl,0,2015
-36.93025,merged_29,174.89526,2021-20180702170310_v67.28,31752-20180702170310_v67.28,,139 Cryers Rd,0,2021
-36.97904,merged_29,174.89931,6444-20180702170310_v67.28,31810-20180702170310_v67.28,,Opp 175 Dawson Rd,0,6444
-36.82651,merged_30,174.62385,5644-20180725154052_v68.11,21540-20180725154052_v68.11,,76 Moire Rd,0,5644
-36.94214,merged_29,174.65982,5139-20180702170310_v67.28,21399-20180702170310_v67.28,,5 Otitori Bay Rd,0,5139
-36.88893,merged_29,174.67651,11166-20180702170310_v67.28,,,Avondale Rd/Mead St,1,11166
-36.7976,merged_30,174.70925,41242-20180725154052_v68.11,,,Verbena Rd and Eskdale,1,41242
-37.02904,merged_29,174.90309,51616-20180702170310_v67.28,,,Great South Rd/Kevale Pl,1,51616
-36.81255,merged_29,174.80094,41030-20180702170310_v67.28,,,Old Lake Rd and Seabreeze,1,41030
-36.60502,merged_29,174.7925,41785-20180702170310_v67.28,,,Whangaparaoa Rd and Fishermans Cove,1,41785
-36.87592,merged_29,174.87265,31123-20180702170310_v67.28,,,Taniwha St/Kiano Place,1,31123
-36.80857,merged_29,174.63471,5832-20180702170310_v67.28,21516-20180702170310_v67.28,,96 Hobsonville Rd,0,5832
-36.62166,merged_30,174.77243,4624-20180725154052_v68.11,41778-20180725154052_v68.11,,1072 Whangaparaoa Rd,0,4624
-36.95474,merged_29,174.81628,2442-20180702170310_v67.28,51745-20180702170310_v67.28,,12 Bicknell Rd,0,2442
-36.73208,merged_30,174.75294,41528-20180725154052_v68.11,,,Beach Rd and Seaton,1,41528
-37.06684,merged_30,174.9252,51706-20180725154052_v68.11,,,Normanby Rd East/Harbourside Dr,1,51706
-36.78643,merged_29,175.01482,61060-20180702170310_v67.28,,,Moa Ave and Matai,1,61060
-36.90917,merged_30,174.63387,21321-20180725154052_v68.11,,,West Coast Rd/Woodbank Drive,1,21321
-36.95509,merged_29,174.88316,6347-20180702170310_v67.28,31788-20180702170310_v67.28,,53 Hills Rd,0,6347
-36.96466,merged_29,174.80726,51639-20180702170310_v67.28,,,Robertson Rd/Kivell Cl,1,51639
-36.868,merged_30,174.86963,7961-20180725154052_v68.11,31106-20180725154052_v68.11,,Crossfield Rd opp Aragon Ave,0,7961
-36.87003,merged_29,174.86184,7257-20180702170310_v67.28,31113-20180702170310_v67.28,,113 West Tamaki Rd,0,7257
-36.88916,merged_30,174.83903,1305-20180725154052_v68.11,11719-20180725154052_v68.11,,19 Tephra Boulevard,0,1305
-36.7946,merged_29,174.74464,41154-20180702170310_v67.28,,,Ocean View Rd and Hillcrest,1,41154
-36.94505,merged_30,174.62991,21778-20180725154052_v68.11,,,/197 and 200 Woodlands Park Rd,1,21778
-36.97269,merged_30,174.86807,51634-20180725154052_v68.11,,,Tui Rd/Rose Rd,1,51634
-36.92304,merged_30,174.66189,5222-20180725154052_v68.11,21810-20180725154052_v68.11,,246 Titirangi Rd,0,5222
-36.92792,merged_30,174.83928,1888-20180725154052_v68.11,11867-20180725154052_v68.11,,8 Niall Burgess Rd,0,1888
-36.97385,merged_30,174.85089,6486-20180725154052_v68.11,51371-20180725154052_v68.11,,110 Coronation Rd,0,6486
-36.60968,merged_29,174.6873,4787-20180702170310_v67.28,41679-20180702170310_v67.28,,63 Hibiscus Coast Hwy,0,4787
-36.94158,merged_30,174.76797,6704-20180725154052_v68.11,51431-20180725154052_v68.11,,Opp 75 Kiwi Esp,0,6704
-37.0215,merged_30,174.91718,2296-20180725154052_v68.11,51732-20180725154052_v68.11,,Opp 9 Magic Way,0,2296
-36.99373,merged_30,174.87807,1819-20180725154052_v68.11,51252-20180725154052_v68.11,,Bay 19 Manukau Bus Station,0,1819
-36.81621,merged_30,174.74543,4090-20180725154052_v68.11,41171-20180725154052_v68.11,,148 Queen St,0,4090
-36.89781,merged_29,174.94869,6286-20180702170310_v67.28,31671-20180702170310_v67.28,,74 Cockle Bay Rd,0,6286
-36.85895,merged_30,174.86026,31066-20180725154052_v68.11,,,St Heliers Bay Rd/St Heliers School,1,31066
-36.88349,merged_30,174.80638,31399-20180725154052_v68.11,,,Green Lane East/Grand View Rd,1,31399
-36.77315,merged_29,174.76273,4467-20180702170310_v67.28,41103-20180702170310_v67.28,,33 Shakespeare Rd,0,4467
-36.89872,merged_30,174.80619,11606-20180725154052_v68.11,,,Kalmia St and Stanway,1,11606
-36.78791,merged_29,174.76877,3273-20180702170310_v67.28,41089-20180702170310_v67.28,,Anzac St near Auburn St,0,3273
-36.8616,merged_30,174.6349,1581-20180725154052_v68.11,21907-20180725154052_v68.11,,Opp 65 Central Park Dr,0,1581
-36.75178,merged_29,174.76284,3245-20180702170310_v67.28,49582-20180702170310_v67.28,,150 Beach Rd,0,3245
-36.90899,merged_29,174.63748,5433-20180702170310_v67.28,21322-20180702170310_v67.28,,391 West Coast Rd,0,5433
-36.91864,merged_29,174.60767,5476-20180702170310_v67.28,21257-20180702170310_v67.28,,646 West Coast Rd,0,5476
-36.92146,merged_29,174.64484,21341-20180702170310_v67.28,,,Kashmir Rd/Nandana Drive,1,21341
-36.90474,merged_29,174.91334,31647-20180702170310_v67.28,,,Bradbury Rd/Lexington Drive,1,31647
-37.02243,merged_30,174.86421,51187-20180725154052_v68.11,,,Roscommon Rd/Burbank Ave,1,51187
-36.76093,merged_30,174.72186,3651-20180725154052_v68.11,41430-20180725154052_v68.11,,95 Caribbean Dr,0,3651
-36.79447,merged_30,174.70082,4170-20180725154052_v68.11,41645-20180725154052_v68.11,,208 Birkdale Rd,0,4170
-36.90533,merged_29,174.74158,1860-20180702170310_v67.28,11890-20180702170310_v67.28,,1288 Dominion Rd,0,1860
-36.81562,merged_30,174.7902,3510-20180725154052_v68.11,41038-20180725154052_v68.11,,24 Aramoana Ave,0,3510
-36.75742,merged_30,174.73807,41634-20180725154052_v68.11,,,Sycamore Dr and Salamanca,1,41634
-36.85136,merged_29,174.76416,7057-20180702170310_v67.28,11014-20180702170310_v67.28,,Queen St outside The Civic,0,7057
-36.85232,merged_29,174.79706,7311-20180702170310_v67.28,31001-20180702170310_v67.28,,Tamaki Dr outside Lilliput,0,7311
-36.85091,merged_30,174.85534,31019-20180725154052_v68.11,,,Tamaki Drive/Vallenoweth Green,1,31019
-36.97231,merged_29,174.8345,6422-20180702170310_v67.28,51301-20180702170310_v67.28,,4 Graeme Ave,0,6422
-36.70917,merged_30,174.7287,41567-20180725154052_v68.11,,,Carlisle Rd and East Coast,1,41567
